Folder02,26.465,1.775,25.557,0.6532815,-0.2705981,-0.2705981,-0.6532815
W_6x_DoorDouble (6),2,1,-0.5,0,-8.742278E-08,0,-1
Urinal,-0.51,2,35.881,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
W_Pilar_Large (6),26,1,22.5,0,0,0,1
Lamp_SquareCeiling (1),-6,4,18.5,0.7071068,0,0,-0.7071068
Toilet_Paper,31.879,2.299,34.718,0.5,-0.5,-0.5,-0.5
Couch_1seat (6),-19.672,5,21.357,0.6935796,-0.1376494,-0.1376493,-0.6935796
LCD_ScreenSOLO_1 (1),-19.584,7.020154,20.6261,-0.7071068,0,0,0.7071068
CeilingLamp_Roofpart,1.498,3.618297,30.533,-0.005951237,0.7070818,0.7070818,0.005951237
Bottle (1),28.035,1.763,32.566,-0.7071068,0,0,0.7071068
Spotlight (16),31.713,3.6,37.599,0.7071068,0,0,0.7071068
Lamp_Fluorescent_C_Hang,16.58271,3.490505,36.95024,-0.7071068,0,0,0.7071068
Painting_E,-7.744339,2.599503,9.6261,0.7071068,0,0,-0.7071068
AirventilationGrid_B (10),6.5,4,31,0.7071068,0,0,-0.7071068
Phone,-5.213004,1.82,13.04504,-0.7034109,0.07220221,0.07220235,0.7034109
Collider_Backup,-14,0.5,18.5,0,0,0,1
Floor_12x4 (12),28.5,1,41.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Folder02 (1),-13.311,1.775,33.24,0.545882,-0.4494584,-0.4494584,-0.545882
Keyboard,-4.430981,1.82,13.44959,-0.7071062,-0.0009104013,-0.0009102821,0.7071062
Mouse (4),-3.177,1.772,32.072,-0.2090162,-0.6755089,-0.6755089,0.2090162
WaterSprinkler (3),-6,4,35,0.7071068,0,0,-0.7071068
TableScreen_B (1),-3.809,1,38.788,0.7071068,0,0,-0.7071068
Spotlight (21),-18.841,3.844,24.462,0.7071068,0,0,0.7071068
Lamp_Fluorescent_A,22.013,3.502,48.154,-0.7071068,0,0,0.7071068
Lamp_Fluorescent_A_Hang,22.01371,3.505886,48.15624,-0.7071068,0,0,0.7071068
WindowBlinds_B (1),-0.536,3.71,14.373,-0.5,-0.5,-0.5,0.5
W_Pilar_Small (2),20.5,3.753,47.5,0,0,0.7071068,-0.7071068
Floor_12x4 (17),-16,4,9.5,0.7071068,0,0,-0.7071068
W_1x (10),-15.5,9,27.5,0,1,0,-4.371139E-08
File_Papers (3),5.781,2.342,36.196,0.4926359,0.5072573,0.5072574,-0.4926359
CeilingLamp_Embed (29),-16.498,4,23,0.7071068,0,0,-0.7071068
Floor_12x4 (14),-4,4,21.5,0.5,-0.5,-0.5,-0.5
Lamp_Fluorescent_C_Hang,20.50071,3.490505,32.98824,-0.7071068,0,0,0.7071068
Floor_6x3 (9),-2,4,30.5,0.7071068,0,0,-0.7071068
W_3x (11),-13.5,1,27.5,0,1,0,-4.371139E-08
W_2x_glass_Door,23,1,26,-0.5,-0.5,-0.5,0.5
Spotlight (19),21.966,3.339,53.397,0.7071068,0,0,0.7071068
Lamp_SquareCeiling (12),9,4,34,-0.7071068,0,0,0.7071068
Area Light (14),-5.043,3.849,36.056,0.7071068,0,0,0.7071068
Area Light (7),11.914,2.72,22.29,0.0540248,-0.05402479,0.70504,0.70504
Lamp_SquareCeiling (1),3.5,4,32,-0.7071068,0,0,0.7071068
Spotlight (29),7.843,3.83,32.03,0.7071068,0,0,0.7071068
Painting_C (1),-10.76678,2.792564,38.8739,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
AirventilationGrid_B (2),-18.493,12.006,25.003,0.7071068,0,0,-0.7071068
Airventilation_3x,-8.5,4,8.5,0.7071068,0,0,-0.7071068
Plant_Inside_Small (4),-3.006214,2.366033,37.01094,-0.7071068,0,0,0.7071068
W_1x (7),-16.5,5,21.5,0,0,0,1
Area Light (1),16.562,3.272,32.974,0.7071068,0,0,0.7071067
Files_Drawer (2),23.797,1,22.979,0.7071068,0,0,-0.7071068
CeilingLamp_Embed (36),-19.495,11.992,26,0.7071068,0,0,-0.7071068
Floor_12x4 (20),28.5,4,29.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
MetalCabinet (1),27.212,1,22.78461,0.7071068,0,0,-0.7071068
Door_L,26.58785,2.250115,23.0068,0.7071068,0,0,-0.7071068
Door_R,27.83661,2.250115,23.0068,0.7071068,0,0,-0.7071068
Files_Drawer (13),28.035,1.789,29.936,-0.5,-0.5,-0.5,0.5
PaperBag01 (3),28.057,2.506,33.545,-0.6962376,-0.1235042,-0.1235039,0.6962375
W_6x_DoorDouble (4),-4,1,-0.5,0,1,0,-4.371139E-08
Area Light (15),-8.077,3.849,36.056,0.7071068,0,0,0.7071068
WaterSprinklerPipe_3x,4,4,22.5,0.5,-0.5,-0.5,-0.5
Door_L,14.12074,2.255501,29.09989,0,0,0,1
Door_R,14.12074,2.2555,28.00222,0,0,0,1
MetalCabinet_GridDoors (1),13.889,1,28.554,0,0,0,1
Airventilation_3x,14.5,4,28,-0.5,-0.5,-0.5,0.5
W_6x (4),4.5,1,7.5,0,0.7071068,0,-0.7071068
Floor_12x4 (17),-2.5,1,35.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
W_6x_Window_MiniDouble (1),20,1,22.5,2.185569E-08,0,0,1
Chair_Spinning,21.006,0.998,28.989,-0.7071068,1.461109E-07,1.461109E-07,0.7071068
Files_Drawer (5),14.287,1,46.43719,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Floor_12x4 (12),28.5,4,41.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Door_Metal_Gray_ParentMain,-15.5,9,25,0,1,0,-4.371139E-08
Door_Metal_Gray,-15.5,9,25.5,-0.5,-0.5,-0.5,0.5
Door_Metal_Gray_Parent,-15.5,9,25.5,0,1,0,-4.371139E-08
Floor_6x3 (9),-18,9,21.5,-0.5,-0.5,-0.5,0.5
W_Pilar_Large (4),20,1,22.5,0,0,0,1
LCD_Screen_1 (1),21.292,1.895,29.847,-0.1142932,-0.6978088,-0.6978088,0.1142932
WaterSprinklerPipe_3x (20),-15,4,22.25,-0.5,-0.5,-0.5,0.5
PaperBag01 (1),28.059,2.2832,32.36127,-0.4193784,-0.569317,-0.5693169,0.4193784
Bottle,11.34604,1.78,29.98957,-0.6913311,0.1485303,0.1485303,0.6913311
W_6x_Door (1),28.5,1,37.5,0,0.7071068,0,0.7071068
Plant_Inside_Small (1),26.27992,1.860101,28.83456,-0.7071068,0,0,0.7071068
W_6x_Window_MiniDouble,13.5,1,22.5,0,0,0,1
W_1x (8),-20.5,9,27.5,0,1,0,-4.371139E-08
Toilet_Paper (1),-0.969,2.044,32.634,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Paper02,5.238,1.861,36.083,-0.04400279,0.7057364,0.7057364,0.04400275
Painting_G,4.595,2.852,29.504,0.5,-0.5,-0.5,-0.5
Door_Wooden_Black,-15.452,13,23.5,0.5,-0.5,-0.5,-0.5
Door_Wooden_Black_Parent,-15.452,13,23.5,0,0,0,1
Door_Wooden_Black_ParentMain,-15.452,13,24,0,0,0,1
W_2x_glass_A,23,1,24,-0.5,-0.5,-0.5,0.5
Walls_Floor2,0,0,0,0,0,0,1
Trashcan,-5.307174,1,21.13001,0.5,0.5,0.5,-0.5
Area Light (44),-1.508,3.85,23.122,0.7071068,0,0,0.7071068
Spotlight (22),-18.489,5.977,32.52,0.7071068,0,0,0.7071068
Lamp_Fluorescent_C (6),20.5,3.5,32.986,-0.7071068,0,0,0.7071068
W_6x_DoorWindow_Large (1),-3.5,1,9.5,0,0,0,1
WhiteBoard_Walll (2),-14.3739,2.676,34.033,0,0.7071068,0,0.7071068
W_ConnectSeam,-13.5,1,27.5,0,0,0,1
Table_Flag,26.06392,1.775,25.58388,0.5,0.5000001,0.5,-0.5000001
Mouse,-4.819883,1.82,13.40192,-0.699583,-0.1028766,-0.1028766,0.6995832
Couch_1seat (14),-13.146,1,22.167,-0.7071068,0,0,0.7071068
Spotlight (25),-18.489,15.811,23.991,0.7071068,0,0,0.7071068
Floor_10x10 (1),-6.5,4,-0.5,0.7071068,0,0,-0.7071068
FanTable (1),17.969,1.901,35.046,0.4097454,0.5762889,0.5762886,-0.4097453
Fan_Blades,17.90229,2.189109,35.0228,0.4097454,0.5762889,0.5762886,-0.4097453
Door_L,17.39426,2.255501,43.51111,0,1,0,-4.371139E-08
Door_R,17.39426,2.2555,44.60878,0,1,0,-4.371139E-08
MetalCabinet_GridDoors,17.626,1,44.057,0,1,0,-4.371139E-08
Folder02 (4),-8.062,1.775,29.068,-0.3791738,0.5968478,0.5968477,0.3791739
WaterSprinklerPipe_CornerRight,4,4,5.5,-0.5,-0.5,-0.5,0.5
Box_Gray (2),19.86,1,29.661,-0.3513823,-0.6136209,-0.6136206,0.3513824
Pen,-4.539203,1.851633,33.44093,-0.09550801,-0.006769333,-0.07515827,0.9925643
Mug_WithPens (6),-4.549782,1.771033,33.45821,-0.7071068,0,0,0.7071068
Pencil,-4.533003,1.867233,33.47004,0.03439686,0.03652695,-0.07872605,0.995633
W_2x_glass_DoorDouble,21.5,1,41,0.7071068,0,0,-0.7071068
W_3x (1),-21,13,20.5,0,0,0,1
Sign_Hanging,1.451,3.99946,8.151413,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Walkable,8.617725,8.497269,28.04793,0,0,0,1
Folder01,17.483,1.901034,29.006,-0.5690102,-0.4197946,-0.4197944,0.5690102
W_2x_glass_A (6),-12.5,1,27.5,0.7071068,0,0,-0.7071068
Lamp_SquareCeiling (9),7,4,32,-0.7071068,0,0,0.7071068
MousePad (4),-3.166,1.770453,32.064,-0.1922091,-0.680482,-0.680482,0.1922092
W_6x_DoorDouble (4),-15.5,13,24.5,0,0.7071068,0,0.7071068
Table_Main,-8.904,1,33.781,0.5000001,0.5000001,0.5000001,-0.5000001
LCD_Screen_1,-8.588,1.770453,33.475,-0.3041458,0.6383538,0.6383537,0.3041458
Keyboard (5),-8.159,1.761,33.055,0.2705981,-0.6532815,-0.6532815,-0.2705981
Folder02 (2),-7.642351,1.770453,33.50736,-0.6996011,-0.1027543,-0.1027542,0.6996011
Table_Flag (4),-7.285999,1.757,33.684,0.5,0.5000001,0.5,-0.5000001
Fan_Blades,-8.690062,2.055109,32.14995,0.6084018,-0.3603432,-0.3603432,-0.6084018
FanTable (2),-8.752,1.767,32.116,0.6084018,-0.3603432,-0.3603432,-0.6084018
Table_Drawer,-7.157,1,33.781,0.5000001,0.5000001,0.5000001,-0.5000001
Plant_Inside_Small (2),-8.696292,1.771033,31.71106,-0.7071068,0,0,0.7071068
Chair_LeatherOffice (1),-7.714,1,32.57,0.6020886,0.3707956,0.3707955,-0.6020887
Folder02 (3),-7.281389,1.770937,33.40549,-0.6960959,0.1243004,0.1243004,0.6960959
Trashcan (4),-8.724423,1,31.34931,0.5000001,0.5000001,0.5000001,-0.5000001
Table_DrawerSmall,-8.904,1,31.878,0.5000001,0.5000001,0.5000001,-0.5000001
Table_OfficeCorner_WithProps_B,-8.904,1,33.781,0,0.7071068,0,-0.7071068
Spotlight (24),-18.489,15.811,30.393,0.7071068,0,0,0.7071068
Airventilation_3x (3),0.5,4,10,-0.5,-0.5,-0.5,0.5
W_Pilar_Large (21),-9,1,27.5,0,0,0,1
AirventilationGrid_A (7),-6.5,4,20,0.7071068,0,0,-0.7071068
MousePad (1),21.38018,1.901034,29.27958,-0.7071068,0,0,0.7071068
Couch_1seat (9),18.524,1,43.624,0.4982561,-0.5017379,-0.5017377,-0.4982563
Lamp_Fluorescent_C (1),-18.474,10.094,32.514,-0.7071068,0,0,0.7071068
Lamp_Fluorescent_C_Hang,-18.47329,10.08451,32.51624,-0.7071068,0,0,0.7071068
Airventilation_3x (12),23,4,56.5,0.5,-0.5,-0.5,-0.5
Floor_12x4 (3),-4,1,21.5,0.5,-0.5,-0.5,-0.5
W_Pilar_Large (22),-15,1,27.5,0,0,0,1
Lamp_SquareCeiling (1),-17.145,6.6026,33.041,-0.7071068,0,0,0.7071068
W_Pilar_Large (3),10.5,1,22.5,0,0,0,1
W_6x (27),6.5,1,21.5,0,1,0,-4.371139E-08
ExitSign_A,2,3.681,-0.4073,0,1,0,-4.371139E-08
MousePad (2),-8.398001,1.77,34.951,-0.6482813,0.2823675,0.2823674,0.6482813
Folder02,-7.772592,1.82,12.74041,0.7071068,0,0,-0.7071068
Couch_1seat,-17.375,13,21.207,0.699829,0.1011897,0.1011897,-0.6998291
Reflection Probe,1.14,2.292,24.3,0,0,0,1
W_Pilar_Large (3),4,1,9,0,0,0,1
W_1x (7),-20.5,13,27.5,0,1,0,-4.371139E-08
Lamp_SquareCeiling (2),-18.499,6.6026,33.041,-0.7071068,0,0,0.7071068
Door_MetalDark_ParentMain,23,1,26,0,1,0,-4.371139E-08
Door_MetalDark_Parent,23,1,26.5,0,0.7071068,0,-0.7071068
Door_MetalDark,23,1,26.5,-0.7071068,-2.869603E-08,-2.869603E-08,0.7071068
Area Light (27),-11.458,3.85,11.988,0.7071068,0,0,0.7071068
FileFolder (1),-11.113,1.533,38.147,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Dresser_A_WithBooks (3),-11.801,1,38.418,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Books,-12.28977,1.5346,38.13371,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
FileFolder,-11.90277,1.533,38.16742,0.05993104,0.7045625,0.7045625,-0.05993106
Books (1),-11.475,1.5346,38.134,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Keyboard (3),-3.369,1.7731,34.02,-0.6602994,-0.2529918,-0.2529917,0.6602994
CardboardBox01 (4),28.05,1.805,33.479,-0.4402706,-0.5533189,-0.5533189,0.4402706
TableScreen_E (9),-11.5,1,13.5,0.5,-0.5,-0.5,-0.5
W_6x_Window_MiniDouble (3),18,1,44,0,0.7071068,0,0.7071068
Painting_Diploma,25.93703,2.623953,23,0.7071068,0,0,-0.7071068
Stairs,0,0,0,0,0,0,1
Floor_6x3 (17),-18,16,21.5,-0.5,-0.5,-0.5,0.5
WaterSprinklerPipe_3x (17),-6,4,22.25,-0.5,-0.5,-0.5,0.5
Pen,-12.88209,1.9006,12.80737,-0.09550801,-0.006769333,-0.07515827,0.9925643
ExitSign_B,-9.5,3.728,21.406,0,0,0,1
TableWooden_B (2),-4.5,1,17.5,0,0.7071068,0.7071068,0
File_Papers,-5.246001,1.8592,17.369,0,0.979936,0,0.199313
MousePad (1),-4.215167,1.82,17.18212,0.005441487,0.707086,0.7070859,-0.005441368
Plant_Inside_Small,-3.759978,2.297,17.568,0.5000001,0.5000001,0.5000001,-0.5000001
PaperBag01,-4.049001,1.82,17.532,0.6859275,0.1717657,0.1717657,-0.6859276
TableWooden_B_WithProps_A,-4.5,1,17.5,0,0.7071068,0,-0.7071068
PC (1),-3.756001,1.82,17.488,-0.004751086,0.7070909,0.7070909,0.004751116
Mouse (1),-4.210902,1.82196,17.15295,-0.09617099,0.7005364,0.7005364,0.09617108
Keyboard (1),-4.590217,1.82,17.17522,-0.0003586411,0.7071068,0.7071068,0.0003586411
LCD_Screen_2,-4.583778,1.846038,17.49578,-0.01015368,0.707034,0.7070339,0.0101538
Chair_LeatherOffice,-4.547001,1.006,16.927,-0.7071048,-0.001698017,-0.001698107,0.7071049
FanTable (1),-5.193001,1.82,17.58,0.09135002,-0.7011814,-0.7011813,-0.09135026
Fan_Blades,-5.174904,2.108109,17.51173,0.09135002,-0.7011814,-0.7011813,-0.09135026
Floor_12x1 (4),14.5,4,39.5,-0.5,-0.5,-0.5,0.5
Toilet_Partition_End (1),2,1,34,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Urinal (2),31.214,1.975996,33.6261,-0.7071068,0,0,0.7071068
PaperBag01,-13.08259,2.0849,9.995711,-0.7002347,-0.09834345,-0.09834342,0.7002347
CardboardBox01 (3),-13.39659,2.566,9.898711,-0.5107942,0.4889676,0.4889677,0.5107942
PaperBag01 (5),-13.36459,3.050101,9.995711,-0.1598346,-0.6888055,-0.6888054,0.1598347
CardboardBox01 (1),-13.53259,1.604,9.898711,0.006873771,0.7070735,0.7070735,-0.006873835
PaperBag01 (4),-13.02559,2.568,9.985711,-0.6263717,0.3281136,0.3281136,0.6263717
PaperBag01 (2),-13.93059,1.602,9.947711,-0.5800301,0.4044319,0.4044319,0.5800301
CardboardBox01 (2),-13.87259,2.566,9.898711,-0.5030727,-0.4969084,-0.4969084,0.5030727
PaperBag01 (3),-13.03259,1.602,9.995711,-0.03543029,0.7062187,0.7062187,0.03543029
CardboardBox01 (4),-13.77059,3.0521,9.898711,-0.3761035,-0.5987873,-0.5987873,0.3761035
PaperBag01 (1),-13.36459,2.0849,9.995711,-0.6394228,-0.3018918,-0.3018918,0.6394228
MetalShelf_Open_WithProps,-13.47084,1,9.911,-0.7071068,0,0,0.7071068
CardboardBox01,-13.77059,2.0869,9.898711,-0.7048632,-0.05628449,-0.05628449,0.7048632
PaperBag01 (6),-13.08259,3.050101,9.995711,-0.7002347,-0.09834345,-0.09834342,0.7002347
Area Light (16),-8.077,3.849,33.987,0.7071068,0,0,0.7071068
Toilet_Partition_Tile (2),35.5,1,35.5,0.7071068,0,0,-0.7071068
Hand_Paper (1),37.5024,2.724,39.378,-0.5,-0.5,-0.5,0.5
FileFolder (1),-1.418774,1.533,20.65241,0.05993104,0.7045625,0.7045625,-0.05993106
Dresser_A_WithBooks,-1.499,1,20.923,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Books,-1.987774,1.5346,20.63872,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Books (1),-1.008774,1.5346,20.63872,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
FileFolder,-1.600774,1.533,20.67241,0.05993104,0.7045625,0.7045625,-0.05993106
WaterSprinkler (5),-8,4,24.5,0.7071068,0,0,-0.7071068
W_6x (25),4.5,1,6,0,0.7071068,0,0.7071068
Couch_1seat (18),-18.68,1,21.164,-0.7071068,0,0,0.7071068
Chair_Wood (2),5.02,1,30.863,-0.5,-0.5,-0.5,0.5
W_Pilar_Large (20),-16,1,9.5,0,0,0,1
Roofs,0,0,0,0,0,0,1
MousePad (5),-3.311617,1.770453,37.60148,-0.6774499,0.2026366,0.2026366,0.6774499
Phone (1),17.17,1.901,30.001,-0.4508055,-0.5447701,-0.54477,0.4508055
Lamp_Fluorescent_B_Hang,20.95657,3.779701,43.982,-0.5,-0.5,-0.5,0.5
Floor_6x2,2,1,27.5,0.5,-0.5,-0.5,-0.5
Spotlight_Desk,17.44259,2.448234,29.8414,-0.2329735,-0.6817576,0.6919143,-0.04674005
Folder01,-6.964746,1.9361,34.27954,-0.00597077,-0.7295361,-0.01185453,0.6838136
WindowBlinds_A,-0.529,3.697,18.492,-0.5,-0.5,-0.5,0.5
Airventilation_3x (6),0.5,4,19,-0.5,-0.5,-0.5,0.5
Floor_12x4 (21),28.5,4,25.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
Area Light (3),20.474,3.272,30.027,0.7071068,0,0,0.7071067
Cart,5.127,1,33.951,-0.7071068,0,0,0.7071068
Painting_Pic,-5.883,2.63,21.3739,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
AirventilationGrid_A (9),-13.5,4,11,0.7071068,0,0,-0.7071068
W_Pilar_Large (5),23,1,22.5,0,0,0,1
Trashcan_Metal,5,1,22,0.7071068,0,0,-0.7071068
Lamp_SquareCeiling (7),2.5,4,33,-0.7071068,0,0,0.7071068
WaterSprinkler (9),1.497,4,34.5,0.7071068,0,0,-0.7071068
CeilingLamp (9),-11.5478,3.91746,31.98716,0.5000001,0.5000001,0.5000001,-0.5000001
TableScreen_C_Glass (4),-3.84,1,33.173,0.7071068,0,0,-0.7071068
AirventilationGrid_B (1),-18.487,7.99946,24.004,0.7071068,0,0,-0.7071068
W_Pilar_Large (2),16.5,1,22.5,0,0,0,1
AirventilationGrid_B (4),23,4,43,0.7071068,0,0,-0.7071068
CeilingLamp_Embed,2,4,10,0.7071068,0,0,-0.7071068
Floor_6x3 (8),-15,9,21.5,-0.5,-0.5,-0.5,0.5
TableScreen_C (1),18.5,1,34.5,0.5,-0.5,-0.5,-0.5
Airventilation_3x (4),14.5,4,31,-0.5,-0.5,-0.5,0.5
Toilet (6),-1.91,1.374,31.95,0.5,-0.5,-0.5,-0.5
Floor_12x4,-6.5,1,5.5,-0.7071068,0,0,0.7071068
Floor_12x4 (6),16.5,1,25.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
CeilingLamp_Embed (3),2,4,20,0.7071068,0,0,-0.7071068
Bottle,28.08537,2.506,34.26379,-0.2370738,-0.6661801,-0.6661803,0.2370737
W_6x_Window_Small (3),-16,1,12.5,0,0.7071068,0,-0.7071068
Door_R,-14.29522,2.2555,10.11774,0,0.7071068,0,-0.7071068
Door_L,-15.39289,2.255501,10.11774,0,0.7071068,0,-0.7071068
MetalCabinet_GridDoors,-14.847,1,9.886,0,0.7071068,0,-0.7071068
W_6x_DoorWindow_Large,7.5,1,27.5,0,1,0,-4.371139E-08
WindowBlinds_D (2),11.904,3.488,22.624,-0.7071068,0,0,0.7071067
Floor_6x3 (3),13.5,4,27.5,-0.5,-0.5,-0.5,0.5
WaterSprinklerPipe_3x (2),5,4,28,0.7071068,0,0,-0.7071068
AirventilationGrid_A (2),20,4,35,0.7071068,0,0,-0.7071068
AirventilationGrid_B (2),18,4,39,0.7071068,0,0,-0.7071068
Sticker02 (1),18.22407,2.63468,36.36088,-0.4580708,0.4367576,0.7230917,0.2766813
Keyboard,26.65,1.775,26.216,-0.5073462,0.4925443,0.4925442,0.5073463
Lamp_Fluorescent_A,17.178,3.625,24.92,-0.5,-0.5,-0.5,0.5
Lamp_Fluorescent_A_Hang,17.17576,3.601859,24.92071,-0.5,-0.5,-0.5,0.5
Paper,-2.6261,2.761988,31.875,-0.7058659,0.7058658,-0.04187429,-0.04187439
CorkBoard (2),-2.6261,2.672988,31.663,0,1,0,-4.371139E-08
Sticker03,-2.6261,2.549988,31.346,0,1,0,-4.371139E-08
Paper02,-2.6261,2.534988,31.624,0.7071068,-0.7071068,-3.090862E-08,3.090862E-08
Sticker01,-2.6261,2.970988,31.35,3.350719E-08,0.9897122,0.1430729,-4.705644E-08
Sticker02,-2.6261,2.946988,31.602,-6.578001E-10,0.9999615,0.00878174,-6.027007E-08
Metal_Drawer_SeparateDrawers (3),-14.195,1,29.56,0.5,-0.5,-0.5,-0.5
Drawer_A,-14.054,1,29.56,0.5,-0.5,-0.5,-0.5
Drawer_B,-14.147,1,29.56,0.5,-0.5,-0.5,-0.5
Drawer_C,-14.195,1,29.56,0.5,-0.5,-0.5,-0.5
CardboardBox01,28.114,1.15,32.324,-0.7071068,0,0,0.7071068
CeilingLamp_Embed (41),-17.487,15.995,26,0.7071068,0,0,-0.7071068
Lamp_SquareCeiling (5),-1.769,4,15,0.7071068,0,0,-0.7071068
TableScreen_C_Glass,-9.015,1,32.656,-0.5,-0.5,-0.5,0.5
AirventilationGrid_A (15),-12.485,4,25,0.7071068,0,0,-0.7071068
Couch_1seat,3.007,1,18.90185,-0.5,-0.5,-0.5,0.5
W_6x (42),37.5,1,33.5,0,0,0,1
Table_Flag (5),-4.235,1.757,33.038,0.5,0.5000001,0.5,-0.5000001
Water_Dispenser,8.099564,0.9975948,21.97993,0.7071068,0,0,-0.7071068
Water_Dispenser,8.097,1,21.963,0,0,0,1
Water_DispenserMUG,8.092035,1.618604,22.10726,0.7071068,0,0,-0.7071068
Spotlight (1),1.84,3.77,18.539,0.7071068,0,0,0.7071068
Folder01,5.428,1.903,36.06111,-0.7008982,0.04189986,-0.0481142,0.7104023
W_2x_glass_DoorDouble (3),-3,1,4.5,0.7071068,0,0,-0.7071068
Box_Cardboard (3),-2.886,1.770453,31.334,-0.6974473,0.1164787,0.1164787,0.6974473
W_3x (13),-15.5,1,21.5,0,0,0,1
W_2x_glass_Door (1),-5.5,1,27.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08
AirventilationGrid_A (18),-18.497,4,24,0.7071068,0,0,-0.7071068
Airventilation_3x (3),-14,4,33,0.5,-0.5,-0.5,-0.5
Files_Drawer (9),-9.495,1.860102,38.512,1.152023E-07,0.7071067,0.7071068,-1.152023E-07
CeilingLamp_Embed (5),-7.489,4,11.992,0.7071068,0,0,-0.7071068
Spotlight_Desk,-3.033031,2.3172,34.22897,-0.1974968,-0.6832521,0.7028636,-0.01202055
Keyboard (2),-8.142,1.77,34.619,-0.6600632,0.2536071,0.253607,0.6600633
CeilingLamp_Embed (26),-13.497,4,26,0.7071068,0,0,-0.7071068
Area Light (25),-7.469,3.85,17.964,0.7071068,0,0,0.7071068
Lamp_SpotBulb,-14.34492,3.531613,33.14683,0.04370233,-0.8521474,0.1542184,0.4981481
File_Papers,-8.525,1.862,12.896,0.9956801,-1.512733E-08,-0.09285031,1.622169E-07
TableScreen_E (3),-4.5,1,18,0.7071068,0,0,-0.7071068
Mug,26.41,1.775,26.929,-0.7071068,0,0,0.7071068
W_6x (30),13.5,1,30.5,0,0.7071068,0,-0.7071068
W_6x_Window_Small,26,1,29.5,0,0,0,1
Lamp_SquareCeiling (14),7,4,34,-0.7071068,0,0,0.7071068
Chair_LeatherOffice (1),-4.415961,1.006,13.78699,-0.0518674,-0.705202,-0.7052019,0.05186746
Floor_6x3 (5),7.5,4,27.5,-0.5,-0.5,-0.5,0.5
Box_Black (2),27.897,1.099,33.687,-0.5365869,-0.4605155,-0.4605156,0.5365869
W_Pilar_Large,10,1,22,0,0,0,1
Couch_1seat (5),3.007,1,14.328,-0.5,-0.5,-0.5,0.5
W_6x_Door,-9.5,1,21.5,0,1,0,-4.371139E-08
Trashcan (6),-2.883,1,31.146,0.5,0.5,0.5,-0.5
PaperBag01 (1),22.10329,2.0849,33.80025,-0.2386705,-0.6656098,-0.6656098,0.2386705
PaperBag01 (3),22.10329,1.602,34.13225,-0.524425,0.474319,0.474319,0.524425
CardboardBox01 (4),22.20029,3.0521,33.39425,0.1574613,-0.6893518,-0.6893518,-0.1574613
PaperBag01 (6),22.10329,3.0501,34.08225,-0.4256014,-0.56468,-0.56468,0.4256014
MetalShelf_Open_WithProps (1),22.188,1,33.694,-0.5,-0.5,-0.5,0.5
CardboardBox01,22.20029,2.0869,33.39425,-0.4586143,-0.5382127,-0.5382127,0.4586143
W_6x (43),37.5,1,40,0,1,0,-4.371139E-08
CardboardBox01 (1),22.20029,1.604,33.63225,-0.4951159,0.5048369,0.5048369,0.4951159
PaperBag01 (4),22.11329,2.568,34.13925,-0.6749231,-0.2109004,-0.2109003,0.6749231
PaperBag01 (2),22.15129,1.602,33.23425,-0.6961197,-0.1241666,-0.1241666,0.6961197
PaperBag01 (5),22.10329,3.0501,33.80025,0.3740388,-0.6000792,-0.6000791,-0.3740388
CardboardBox01 (2),22.20029,2.566,33.29225,5.960464E-08,-0.7071068,-0.7071068,-5.960464E-08
CardboardBox01 (3),22.20029,2.566,33.76825,-0.7069384,-0.01543373,-0.01543367,0.7069384
PaperBag01,22.10329,2.0849,34.08225,-0.4256014,-0.56468,-0.56468,0.4256014
Chair_Wood (6),25.388,1,25.653,0.4672637,0.5307209,0.5307208,-0.4672638
Door_MetalDark,-2.384186E-07,1,4.5,0,-0.7071068,-0.7071068,0
Door_MetalDark_Parent,-2.384186E-07,1,4.5,0,0.7071068,0,0.7071068
Door_MetalDark_ParentMain,0.5,1,4.5,0,0.7071068,0,0.7071068
Books (2),4.959,2.358,36.101,-0.7071068,0,0,0.7071068
Floor_12x4,-16,1,9.5,0.7071068,0,0,-0.7071068
